,Title,IMSDB-Genres,Writers,Movie-Title,IMDB-ID,Filename,BOM-url,Distributor,OW-Revenue,OW-Opens,Release-Date,Days-in-Release,MPAA,Runtime,Genres,Widest-Release,Domestic-Total,WorldWide-Total,Budget
961,So I Married an Axe Murderer,"['Comedy', 'Romance', 'Thriller']",['Robbie Fox'],So_I_Married_an_Axe_Murderer,108174,./data/IMSDB/texts/So_I_Married_an_Axe_Murderer.txt,https://www.boxofficemojo.com/release/rl491095553,TriStar Pictures,"3,466,930","1,349","Jul 30, 1993",155 days,PG-13,93.0,"['Comedy', 'Romance']","1,355","11,585,483","11,585,483",
962,"Social Network, The",['Drama'],['Aaron Sorkin'],Social_Network,1285016,./data/IMSDB/texts/Social_Network.txt,,,,,,,,,,,,,
965,Someone To Watch Over Me,"['Action', 'Crime', 'Thriller', 'Drama']","['Howard Franklin', 'Danilo Bach', 'David Seltzer']",Someone_To_Watch_Over_Me,94008,./data/IMSDB/texts/Someone_To_Watch_Over_Me.txt,https://www.boxofficemojo.com/release/rl58230273,Columbia Pictures,"2,908,796",892,"Oct 9, 1987",91 days,,106.0,"['Crime', 'Drama', 'Romance', 'Thriller']",894,"10,278,549","10,278,549",
968,South Park,"['Animation', 'Comedy', 'Musical']","['Trey Parker', 'Matt Stone', 'Pam Brady']",South_Park,121955,./data/IMSDB/texts/South_Park.txt,,,,,,,,,,,,,
969,Space Milkshake,"['Comedy', 'Sci-Fi']",['Armen Evrensel'],Space_Milkshake,6247390,./data/IMSDB/texts/Space_Milkshake.txt,,,,,,,,,,,,,
971,Spare Me,['Thriller'],"['Christopher Grimm', 'Matthew Harrison']",Spare_Me,1078001,./data/IMSDB/texts/Spare_Me.txt,,,,,,,,,,,,,
972,Spartan,"['Crime', 'Drama', 'Thriller']",['Brian Helgeland'],Spartan,360009,./data/IMSDB/texts/Spartan.txt,https://www.boxofficemojo.com/release/rl3564144129,Warner Bros.,"2,011,435",832,"Mar 12, 2004",295 days,R,106.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",832,"4,434,432","8,112,712",
977,Star Trek,"['Action', 'Adventure', 'Sci-Fi']","['Roberto Orci', 'Alex Kurtzman']",Star_Trek,60028,./data/IMSDB/texts/Star_Trek.txt,,,,,,,,,,,,,
990,Starman,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']","['Bruce A. Evans', 'Raynold Gideon']",Starman,88172,./data/IMSDB/texts/Starman.txt,https://www.boxofficemojo.com/release/rl1165198849,Columbia Pictures,"2,872,022","1,261","Dec 14, 1984",383 days,,115.0,"['Romance', 'Sci-Fi']","1,271","28,744,356","28,744,356",
992,State and Main,['Comedy'],['David Mamet'],State_and_Main,120202,./data/IMSDB/texts/State_and_Main.txt,https://www.boxofficemojo.com/release/rl2658371073,Fine Line Features,"580,163",72,"Dec 22, 2000",375 days,R,105.0,"['Comedy', 'Drama']",462,"6,944,471","9,206,279",
993,Station West,['Western'],"['Frank Fenton', 'Winston Miller', 'Luke Short']",Station_West,6987770,./data/IMSDB/texts/Station_West.txt,,,,,,,,,,,,,
995,"Sting, The","['Comedy', 'Crime', 'Drama']",['David Ward'],Sting,70735,./data/IMSDB/texts/Sting.txt,,,,,,,,,,,,,
1000,Strangers on a Train,"['Drama', 'Film-Noir', 'Thriller']","['Raymond Chandler', 'Czenzi Ormonde']",Strangers_on_a_Train,44079,./data/IMSDB/texts/Strangers_on_a_Train.txt,,,,,,,,,,,,,
1001,"Stuntman, The","['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']","['Lawrence B. Marcus', 'Richard Rush', 'Paul Brodeur']",Stuntman,81568,./data/IMSDB/texts/Stuntman.txt,,,,,,,,,,,,,
1002,Sugar,['Drama'],"['Anna Boden', 'Ryan Fleck']",Sugar,990413,./data/IMSDB/texts/Sugar.txt,https://www.boxofficemojo.com/release/rl3161622017,Sony Pictures Classics,"60,140",11,"Apr 3, 2009",273 days,R,114.0,"['Drama', 'Sport']",51,"1,082,124","1,144,438",
1004,Sunset Blvd.,"['Drama', 'Film-Noir']","['Charles Brackett', 'Billy Wilder', 'D.M. Harshman Jr.']",Sunset_Blvd,43014,./data/IMSDB/texts/Sunset_Blvd.txt,,,,,,,,,,,,,
1008,Supergirl,"['Sci-Fi', 'Adventure', 'Fantasy', 'Action']",['David Odell'],Supergirl,4016454,./data/IMSDB/texts/Supergirl.txt,,,,,,,,,,,,,
1009,"Surfer King, The",['Comedy'],['Bernard Murray Jr'],Surfer_King,5214418,./data/IMSDB/texts/Surfer_King.txt,,,,,,,,,,,,,
1014,Sweet Smell of Success,"['Drama', 'Film-Noir']","['Ernest Lehman', 'Clifford Odets']",Sweet_Smell_of_Success,51036,./data/IMSDB/texts/Sweet_Smell_of_Success.txt,,,,,,,,,,,,,
1021,"Taking of Pelham One Two Three, The","['Crime', 'Drama', 'Thriller']","['Peter Stone', 'John Godey']",Taking_of_Pelham_One_Two_Three,72251,./data/IMSDB/texts/Taking_of_Pelham_One_Two_Three.txt,,,,,,,,,,,,,
1022,Taking Sides,"['Drama', 'Music']",['Ronald Harwood'],Taking_Sides,260414,./data/IMSDB/texts/Taking_Sides.txt,https://www.boxofficemojo.com/release/rl1584760321,New Yorker Films,"22,051",2,"Sep 5, 2003",484 days,,108.0,"['Drama', 'Music', 'War']",9,"188,952","422,832",
1024,Tall in the Saddle,"['Mystery', 'Western', 'Romance']","['Michael Hogan', 'Paul P Fix', 'Gordon Ray Young']",Tall_in_the_Saddle,37343,./data/IMSDB/texts/Tall_in_the_Saddle.txt,,,,,,,,,,,,,
1025,Tamara Drewe,"['Comedy', 'Drama', 'Romance']",['Moira Buffini'],Tamara_Drewe,1486190,./data/IMSDB/texts/Tamara_Drewe.txt,https://www.boxofficemojo.com/release/rl3195373057,Sony Pictures Classics,"18,604",4,"Oct 8, 2010",450 days,R,107.0,"['Comedy', 'Drama', 'Romance']",59,"560,391","12,037,973",
1026,Taxi Driver,"['Crime', 'Drama', 'Thriller']",['Paul Schrader'],Taxi_Driver,75314,./data/IMSDB/texts/Taxi_Driver.txt,,,,,,,,,,,,,
1036,"Thing, The","['Action', 'Horror', 'Sci-Fi', 'Thriller']","['John W. Campbell Jr.', 'Bill Lancaster']",Thing,4574334,./data/IMSDB/texts/Thing.txt,,,,,,,,,,,,,
1037,"Things My Father Never Taught Me, The","['Short', 'Comedy', 'Romance']",['Burleigh Smith'],Things_My_Father_Never_Taught_Me,6728064,./data/IMSDB/texts/Things_My_Father_Never_Taught_Me.txt,,,,,,,,,,,,,
1039,This Boy's Life,['Drama'],['Robert Getchell'],This_Boy's_Life,108330,./data/IMSDB/texts/This_Boy's_Life.txt,https://www.boxofficemojo.com/release/rl1601472001,Warner Bros.,"74,425",3,"(Wide)Apr 9, 1993",267 days,R,115.0,"['Biography', 'Drama']",773,"4,104,962","4,104,962",
1048,Thunderheart,"['Crime', 'Mystery', 'Thriller']",['John Fusco'],Thunderheart,105585,./data/IMSDB/texts/Thunderheart.txt,https://www.boxofficemojo.com/release/rl2608104961,TriStar Pictures,"4,507,425","1,035","Apr 3, 1992",273 days,R,119.0,"['Crime', 'Mystery', 'Thriller']","1,101","22,660,758","22,660,758",
1049,Ticker,"['Action.Thriller', 'Crime']",['Paul B. Margolis'],Ticker,196158,./data/IMSDB/texts/Ticker.txt,,,,,,,,,,,,,
1050,Timber Falls,"['Horror', 'Thriller']","['Dan Kay', 'Tony Giglio']",Timber_Falls,857295,./data/IMSDB/texts/Timber_Falls.txt,,,,,,,,,,,,,
1053,Tin Men,"['Comedy', 'Drama']",['Barry Levinson'],Tin_Men,94155,./data/IMSDB/texts/Tin_Men.txt,https://www.boxofficemojo.com/release/rl3816064513,Walt Disney Studios Motion Pictures,"187,381",9,"(Wide)Mar 6, 1987",301 days,,112.0,"['Comedy', 'Drama']",798,"25,411,386","25,411,386",
1057,To Sleep with Anger,['Drama'],['Charles Burnett'],To_Sleep_with_Anger,2396835,./data/IMSDB/texts/To_Sleep_with_Anger.txt,,,,,,,,,,,,,
1062,"Tourist, The","['Action', 'Drama', 'Thriller']",['Julian Fellowes'],Tourist,80040,./data/IMSDB/texts/Tourist.txt,,,,,,,,,,,,,
1067,Transformers: The Movie,"['Action', 'Animation', 'Family', 'Sci-Fi']",['Ron Friedman'],Transformers:_The_Movie,92106,./data/IMSDB/texts/Transformers:_The_Movie.txt,https://www.boxofficemojo.com/release/rl3212281345,De Laurentiis Entertainment Group (DEG),"1,779,559",990,"Aug 8, 1986",146 days,,84.0,"['Action', 'Adventure', 'Animation', 'Family', 'Sci-Fi']",990,"5,849,647","5,849,647",
1069,Tristan and Isolde,"['Action', 'Adventure', 'Drama', 'Romance']",['Dean Georgaris'],Tristan_and_Isolde,375154,./data/IMSDB/texts/Tristan_and_Isolde.txt,https://www.boxofficemojo.com/release/rl4286023169,Twentieth Century Fox,"6,583,135","1,845","Jan 13, 2006",353 days,PG-13,125.0,"['Action', 'Drama', 'Romance', 'War']","1,845","14,734,633","28,047,963",
1079,Twin Peaks,"['Drama', 'Horror', 'Thriller', 'Mystery']","['Mark Frost', 'David Lynch', 'Robert Engels']",Twin_Peaks,98936,./data/IMSDB/texts/Twin_Peaks.txt,,,,,,,,,,,,,
1082,U Turn,"['Drama', 'Thriller']","['John Ridley', 'Richard Rutowski', 'Oliver Stone']",U_Turn,120399,./data/IMSDB/texts/U_Turn.txt,https://www.boxofficemojo.com/release/rl746161665,Sony Pictures Entertainment (SPE),"2,730,440","1,230","Oct 3, 1997",90 days,R,125.0,"['Crime', 'Drama', 'Thriller']","1,311","6,682,098","6,682,098",
1084,Un Singe en Hiver,"['Comedy', 'Drama']","['Michel Audiard', 'Antoine Blondin', 'François Boyer']",Un_Singe_en_Hiver,56636,./data/IMSDB/texts/Un_Singe_en_Hiver.txt,,,,,,,,,,,,,
1108,War of the Worlds,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Josh Friedman', 'David Koepp']",War_of_the_Worlds,9686194,./data/IMSDB/texts/War_of_the_Worlds.txt,,,,,,,,,,,,,
1109,Warm Springs,"['Biography', 'Drama']",['Margaret Nagle'],Warm_Springs,423510,./data/IMSDB/texts/Warm_Springs.txt,,,,,,,,,,,,,
1110,Warrior,"[' Action', 'Drama']","[""Gavin O'Connor"", 'Anthony Tambakis', 'Cliff Dorfman']",Warrior,5743796,./data/IMSDB/texts/Warrior.txt,,,,,,,,,,,,,
1111,Watchmen,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller']","['David Hayter', 'Alex Tse']",Watchmen,7049682,./data/IMSDB/texts/Watchmen.txt,,,,,,,,,,,,,
1117,While She Was Out,"['Crime', 'Drama', 'Thriller']","['Susan Montford', 'Edward Bryant']",While_She_Was_Out,887971,./data/IMSDB/texts/While_She_Was_Out.txt,,,,,,,,,,,,,
1118,"Whistleblower, The","['Drama', 'Thriller']","['Eilis Kirwan', 'Larysa Kondracki']",Whistleblower,896872,./data/IMSDB/texts/Whistleblower.txt,https://www.boxofficemojo.com/release/rl729515521,The Samuel Goldwyn Company,"61,002",7,"Aug 5, 2011",149 days,R,112.0,"['Biography', 'Crime', 'Drama', 'History', 'Mystery', 'Thriller']",70,"1,124,966","1,870,392",
1119,White Christmas,"['Comedy', 'Musical', 'Romance']","['Norman Krasna', 'Melvin Frank', 'Norman Panama']",White_Christmas,47673,./data/IMSDB/texts/White_Christmas.txt,,,,,,,,,,,,,
1120,White Jazz,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Joe Carnahan', 'Matthew Michael Carnahan']",White_Jazz,12837554,./data/IMSDB/texts/White_Jazz.txt,,,,,,,,,,,,,
1124,Who's Your Daddy,['Comedy'],"['Maria Veltre Druse', 'Jack Sekowski']",Who's_Your_Daddy,1966359,./data/IMSDB/texts/Who's_Your_Daddy.txt,https://www.boxofficemojo.com/release/rl3246228993,Warner Bros.,"3,287,451","2,902","Dec 22, 2017",375 days,R,113.0,"['Comedy', 'Drama']","2,902","17,501,244","25,601,244",
1125,Wild At Heart,"['Crime', 'Drama', 'Romance', 'Thriller']",['David Lynch'],Wild_At_Heart,100935,./data/IMSDB/texts/Wild_At_Heart.txt,https://www.boxofficemojo.com/release/rl1400604161,The Samuel Goldwyn Company,"2,913,764",532,"(Wide)Aug 17, 1990",137 days,,125.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",625,"14,560,247","14,560,247",
1126,"Wild Bunch, The","['Action', 'Western']","['Walon Green', 'Sam Peckinpah']",Wild_Bunch,65214,./data/IMSDB/texts/Wild_Bunch.txt,,,,,,,,,,,,,
1129,Wild Things: Diamonds in the Rough,"['Action', 'Drama', 'Mystery', 'Thriller']","['Andy Hurst', 'Ross Helford']",Wild_Things:_Diamonds_in_the_Rough,448179,./data/IMSDB/texts/Wild_Things:_Diamonds_in_the_Rough.txt,,,,,,,,,,,,,
1131,Willow,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['George Lucas', 'Bob Dolman']",Willow,96446,./data/IMSDB/texts/Willow.txt,https://www.boxofficemojo.com/release/rl2910553601,Metro-Goldwyn-Mayer (MGM),"8,300,169","1,024","May 20, 1988",226 days,,126.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","1,209","57,269,863","57,269,863",
1133,Wind Chill,"['Horror', 'Thriller']","['Joseph Gangemi', 'Steven Katz']",Wind_Chill,486051,./data/IMSDB/texts/Wind_Chill.txt,https://www.boxofficemojo.com/release/rl307594753,Revolution Studios,"20,146",42,"Apr 27, 2007",249 days,R,91.0,"['Drama', 'Horror', 'Thriller']",42,"36,804","285,060",
1134,Withnail and I,['Comedy'],['Bruce Robinson'],Withnail_and_I,94336,./data/IMSDB/texts/Withnail_and_I.txt,,,,,,,,,,,,,
1136,"Wizard of Oz, The","['Adventure', 'Family', 'Fantasy', 'Musical']","['Noel Langley', 'Florence Ryerson', 'Edgar Allen Woolf']",Wizard_of_Oz,32138,./data/IMSDB/texts/Wizard_of_Oz.txt,,,,,,,,,,,,,
1137,"Wolf of Wall Street, The","['Comedy', 'Crime']","['Terence Winter', 'Jordan Belfort']",Wolf_of_Wall_Street,993846,./data/IMSDB/texts/Wolf_of_Wall_Street.txt,,,,,,,,,,,,,
1140,"Woodsman, The",['Drama'],"['Steven Fechter', 'Nicole Kassell']",Woodsman,361127,./data/IMSDB/texts/Woodsman.txt,https://www.boxofficemojo.com/release/rl494568961,Newmarket Films,"53,985",6,"Dec 24, 2004",373 days,R,87.0,['Drama'],84,"1,576,231","4,678,405",
1153,Zerophilia,"['Comedy', 'Romance']",['Martin Curland'],Zerophilia,421090,./data/IMSDB/texts/Zerophilia.txt,https://www.boxofficemojo.com/release/rl3262809601,Microangelo Entertainment,"2,616",1,"Oct 13, 2006",84 days,,90.0,"['Comedy', 'Romance']",2,"7,763","7,763",
