,Title,IMSDB-Genres,Writers,Movie-Title,IMDB-ID,Filename,BOM-url,Distributor,OW-Revenue,OW-Opens,Release-Date,Days-in-Release,MPAA,Runtime,Genres,Widest-Release,Domestic-Total,WorldWide-Total,Budget
292,Cube,"['Thriller', 'Sci-Fi', 'Horror', 'Mystery']","['André Bijelic', 'Vincenzo Natali', 'Graeme Manson']",Cube,123755,./data/IMSDB/texts/Cube.txt,https://www.boxofficemojo.com/release/rl4165830145,Trimark Pictures,"57,147",16,11-Sep-98,112 days,R,90,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",24,"501,818","501,818","250,000"
293,"Curious Case of Benjamin Button, The","['Drama', 'Fantasy', 'Mystery', 'Romance']",['Eric Roth'],Curious_Case_of_Benjamin_Button,421715,./data/IMSDB/texts/Curious_Case_of_Benjamin_Button.txt,https://www.boxofficemojo.com/release/rl4098721281,Paramount Pictures,"26,853,816","2,988",25-Dec-08,372 days,PG-13,166,"['Drama', 'Fantasy', 'Romance']","2,988","127,509,326","335,802,786","150,000,000"
294,Custody,['Comedy'],['Eric Stuyvesant'],Custody,6002232,./data/IMSDB/texts/Custody.txt,https://www.boxofficemojo.com/release/rl621250049,Kino Lorber,"4,947",1,29-Jun-18,186 days,,93,['Drama'],7,"83,882","3,790,303","3,500,000"
295,Dallas Buyers Club,['Drama'],"['Craig Borten', 'Melisa Wallack']",Dallas_Buyers_Club,790636,./data/IMSDB/texts/Dallas_Buyers_Club.txt,https://www.boxofficemojo.com/release/rl3394078209,Focus Features,"260,865",9,"(Wide)Nov 1, 2013",426 days,R,117,"['Biography', 'Drama']","1,110","27,298,285","55,736,588","5,000,000"
296,"Damned United, The",['Drama'],"['Peter Morgan', 'David Peace']",Damned_United,1226271,./data/IMSDB/texts/Damned_United.txt,https://www.boxofficemojo.com/release/rl3461187073,Sony Pictures Classics,"32,065",6,9-Oct-09,449 days,R,98,"['Biography', 'Drama', 'Sport']",45,"449,865","4,091,378","6,400,000"
297,Dances with Wolves,"['Adventure', 'Drama', 'Western']",['Michael Blake'],Dances_with_Wolves,99348,./data/IMSDB/texts/Dances_with_Wolves.txt,https://www.boxofficemojo.com/release/rl944539137,Orion Pictures,"598,257",14,"(Wide)Nov 9, 1990",418 days,,181,"['Adventure', 'Drama', 'Western']","1,636","184,208,848","424,208,848","22,000,000"
298,Dark City,"['Mystery', 'Sci-Fi', 'Thriller']",['Alex Proyas'],Dark_City,118929,./data/IMSDB/texts/Dark_City.txt,https://www.boxofficemojo.com/release/rl307004929,New Line Cinema,"5,576,953","1,754",27-Feb-98,308 days,R,100,"['Mystery', 'Sci-Fi', 'Thriller']","1,754","14,378,331","27,200,316","27,000,000"
299,"Dark Knight Rises, The","['Action', 'Crime', 'Thriller']","['Jonathan Nolan', 'Christopher Nolan']",Dark_Knight_Rises,1345836,./data/IMSDB/texts/Dark_Knight_Rises.txt,https://www.boxofficemojo.com/release/rl3745875457,Warner Bros.,"160,887,295","4,404",20-Jul-12,168 days,PG-13,164,"['Action', 'Adventure']","4,404","448,139,099","1,081,041,287","250,000,000"
300,Dark Star,"['Comedy', 'Sci-Fi', 'Thriller']","['John Carpenter', ""Dan O'Bannon""]",Dark_Star,69945,./data/IMSDB/texts/Dark_Star.txt,,,,,,,,,,,,,"60,000"
301,Darkman,"['Action', 'Crime', 'Sci-Fi', 'Thriller']","['Joshua Goldin', 'Daniel Goldin', 'Sam Raimi', 'Ivan Raimi', 'Chuck Pfarrer']",Darkman,99365,./data/IMSDB/texts/Darkman.txt,https://www.boxofficemojo.com/release/rl239896065,Universal Pictures,"8,054,860","1,786",24-Aug-90,130 days,,96,"['Action', 'Sci-Fi', 'Thriller']","1,833","33,878,502","48,878,502","16,000,000"
302,Date Night,"['Comedy', 'Crime', 'Romance']",['Josh Klausner'],Date_Night,1279935,./data/IMSDB/texts/Date_Night.txt,https://www.boxofficemojo.com/release/rl1984726529,Twentieth Century Fox,"25,207,599","3,374",9-Apr-10,267 days,PG-13,88,"['Comedy', 'Crime', 'Romance', 'Thriller']","3,380","98,711,404","152,263,880","55,000,000"
304,Dawn of the Dead,"['Action', 'Horror', 'Drama']",['George A. Romero'],Dawn_of_the_Dead,363547,./data/IMSDB/texts/Dawn_of_the_Dead.txt,https://www.boxofficemojo.com/release/rl1665959425,Universal Pictures,"26,722,575","2,745",19-Mar-04,288 days,R,101,"['Action', 'Horror']","2,748","59,020,957","102,278,712","26,000,000"
305,Day of the Dead,"['Horror', 'Drama', 'Sci-Fi', 'Thriller']",['George A. Romero'],Day_of_the_Dead,88993,./data/IMSDB/texts/Day_of_the_Dead.txt,https://www.boxofficemojo.com/release/rl1498187265,United Film Distribution Company,"1,700,000",168,19-Jul-85,166 days,,96,"['Horror', 'Thriller']",168,"5,000,000","5,000,000","3,500,000"
306,"Day the Clown Cried, The",['Drama'],"['Charles Denton', 'Jerry Lewis']",Day_the_Clown_Cried,7755646,./data/IMSDB/texts/Day_the_Clown_Cried.txt,,,,,,,,,,,,,"2,000,000"
307,"Day the Earth Stood Still, The","['Drama', 'Sci-Fi', 'Thriller']",['Edmund H. North'],Day_the_Earth_Stood_Still,970416,./data/IMSDB/texts/Day_the_Earth_Stood_Still.txt,https://www.boxofficemojo.com/release/rl1548518913,Twentieth Century Fox,"30,480,153","3,560",12-Dec-08,385 days,PG-13,104,"['Drama', 'Sci-Fi', 'Thriller']","3,560","79,366,978","233,093,859","80,000,000"
308,Days of Heaven,['Drama'],['Terrance Malick'],Days_of_Heaven,77405,./data/IMSDB/texts/Days_of_Heaven.txt,,,,,,,,,,,,,"3,000,000"
309,Dead Poets Society,['Drama'],['Tom Schulman'],Dead_Poets_Society,97165,./data/IMSDB/texts/Dead_Poets_Society.txt,https://www.boxofficemojo.com/release/rl2605483521,Walt Disney Studios Motion Pictures,"340,456",8,"(Wide)Jun 2, 1989",213 days,,128,"['Comedy', 'Drama']","1,109","95,860,116","235,860,116","16,400,000"
310,Deadpool,"['Action', 'Adventure', 'Comedy']","['Rhett Reese', 'Paul Wernick']",Deadpool,1431045,./data/IMSDB/texts/Deadpool.txt,https://www.boxofficemojo.com/release/rl2588706305,Twentieth Century Fox,"132,434,639","3,558",12-Feb-16,324 days,R,108,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","3,856","363,070,709","782,612,155","58,000,000"
311,Dear White People,"['Comedy', 'Drama']",['Justin Simien'],Dear_White_People,5707802,./data/IMSDB/texts/Dear_White_People.txt,,,,,,,,,,,,,"1,000,000"
312,Death at a Funeral,['Comedy'],"['Chris Rock', 'Aeysha Carr']",Death_at_a_Funeral,795368,./data/IMSDB/texts/Death_at_a_Funeral.txt,https://www.boxofficemojo.com/release/rl4182541825,Metro-Goldwyn-Mayer (MGM),"1,282,973",260,17-Aug-07,503 days,R,90,['Comedy'],324,"8,580,428","46,789,413","9,000,000"
313,Death to Smoochy,"['Comedy', 'Crime']",['Marty Kaplan'],Death_to_Smoochy,266452,./data/IMSDB/texts/Death_to_Smoochy.txt,https://www.boxofficemojo.com/release/rl4148987393,Warner Bros.,"4,266,463","2,164",29-Mar-02,278 days,R,109,"['Comedy', 'Crime', 'Drama', 'Thriller']","2,164","8,364,691","8,382,938","50,000,000"
314,"Debt, The","['Action', 'Drama', 'Thriller']","['Matthew Vaughn', 'Jane Goldman', 'Peter Straughan']",Debt,10933680,./data/IMSDB/texts/Debt.txt,,,,,,,,,,,,,"20,000,000"
315,Deception,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","['Mark Bomback', 'Patrick Marber']",Deception,1924396,./data/IMSDB/texts/Deception.txt,https://www.boxofficemojo.com/release/rl2235860481,IFC Films,"2,595",1,3-Jan-14,363 days,R,131,"['Crime', 'Drama', 'Mystery', 'Romance']",15,"100,035","20,596,350","25,000,000"
316,Deep Cover,"['Action', 'Crime', 'Thriller']","['Michael Tolkin', 'Henry Bean']",Deep_Cover,104073,./data/IMSDB/texts/Deep_Cover.txt,https://www.boxofficemojo.com/release/rl3360458241,New Line Cinema,"3,451,356",901,17-Apr-92,259 days,R,107,"['Action', 'Crime', 'Thriller']",902,"16,639,799","16,639,799","8,000,000"
317,Deep Rising,"['Action', 'Horror', 'Thriller']","['Steven Sommers', 'Robert Mark Kamen']",Deep_Rising,118956,./data/IMSDB/texts/Deep_Rising.txt,https://www.boxofficemojo.com/release/rl3461121537,Walt Disney Studios Motion Pictures,"4,737,793","1,758",30-Jan-98,336 days,R,106,"['Action', 'Adventure', 'Horror', 'Sci-Fi']","1,788","11,203,026","11,203,026","45,000,000"
318,"Deer Hunter, The","['Drama', 'War']",['Deric Washburn'],Deer_Hunter,77416,./data/IMSDB/texts/Deer_Hunter.txt,https://www.boxofficemojo.com/release/rl125011201,Miracle Films,"24,739",1,2-Feb-07,333 days,,183,"['Drama', 'War']",1 theater,"24,739","24,739","15,000,000"
319,Defiance,"['Action', 'Drama', 'Thriller', 'War']","['Clayton Frohman', 'Edward Zwick']",Defiance,2189221,./data/IMSDB/texts/Defiance.txt,,,,,,,,,,,,,"50,000,000"
320,"Departed, The","['Crime', 'Drama', 'Thriller']",['William Monahan'],Departed,407887,./data/IMSDB/texts/Departed.txt,https://www.boxofficemojo.com/release/rl508528129,Warner Bros.,"26,887,467","3,017",6-Oct-06,452 days,R,151,"['Crime', 'Drama', 'Thriller']","3,017","132,384,315","291,465,034","90,000,000"
321,"Descendants, The","['Comedy', 'Drama']","['Alexander Payne', 'Nat Faxon', 'Jim Rash']",Descendants,3440298,./data/IMSDB/texts/Descendants.txt,,,,,,,,,,,,,"35,000,000"
322,Despicable Me 2,"['Animation', 'Adventure', 'Comedy']","['Cinco Paul', 'Ken Daurio']",Despicable_Me_2,1690953,./data/IMSDB/texts/Despicable_Me_2.txt,https://www.boxofficemojo.com/release/rl105874945,Universal Pictures,"83,517,315","3,997",3-Jul-13,547 days,PG,98,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Sci-Fi']","4,003","368,065,385","970,766,005","76,000,000"
323,Detroit Rock City,"['Adventure', 'Comedy', 'Musical']",['Carl V Dupre'],Detroit_Rock_City,165710,./data/IMSDB/texts/Detroit_Rock_City.txt,https://www.boxofficemojo.com/release/rl1984923137,New Line Cinema,"2,005,512","1,802",13-Aug-99,141 days,R,95,"['Comedy', 'Music']","1,802","4,217,115","4,217,115","34,000,000"
324,Devil in a Blue Dress,"['Crime', 'Mystery', 'Thriller']","['Carl Franklin', 'Walter Mosley']",Devil_in_a_Blue_Dress,112857,./data/IMSDB/texts/Devil_in_a_Blue_Dress.txt,https://www.boxofficemojo.com/release/rl1817150977,Sony Pictures Entertainment (SPE),"5,422,385","1,432",29-Sep-95,94 days,R,102,"['Crime', 'Drama', 'Mystery', 'Thriller']","1,432","16,140,822","16,140,822","27,000,000"
325,"Devil Wears Prada, The","['Comedy', 'Drama']","['Aline Brosh McKenna', 'Lauren Weisberger']",Devil_Wears_Prada,458352,./data/IMSDB/texts/Devil_Wears_Prada.txt,https://www.boxofficemojo.com/release/rl1481606657,Twentieth Century Fox,"27,537,244","2,847",30-Jun-06,189 days,PG-13,109,"['Comedy', 'Drama']","2,882","124,740,460","326,705,902","35,000,000"
326,Devil's Advocate,"['Drama', 'Horror', 'Thriller']","['Andrew Neiderman', 'Jonathan Lemkin']",Devil's_Advocate,118971,./data/IMSDB/texts/Devil's_Advocate.txt,https://www.boxofficemojo.com/release/rl1515161089,Warner Bros.,"12,170,536","2,161",17-Oct-97,441 days,R,144,"['Drama', 'Mystery', 'Thriller']","2,404","60,944,660","152,944,660","57,000,000"
327,Die Hard,"['Action', 'Thriller']","['Jeb Stuart', 'Steven E. De Souza']",Die_Hard,95016,./data/IMSDB/texts/Die_Hard.txt,https://www.boxofficemojo.com/release/rl2991556097,Twentieth Century Fox,"601,851",21,"(Wide)Jul 15, 1988",175 days,,132,"['Action', 'Thriller']","1,713","83,008,852","140,767,956","28,000,000"
328,Die Hard 2,"['Action', 'Thriller']","['Doug Richardson', 'Steven E. de Souza']",Die_Hard_2,99423,./data/IMSDB/texts/Die_Hard_2.txt,https://www.boxofficemojo.com/release/rl1380943361,Twentieth Century Fox,"21,744,661","2,507",6-Jul-90,179 days,,124,"['Action', 'Thriller']","2,507","117,540,947","240,031,094","70,000,000"
329,Diner,"['Comedy', 'Drama']",['Barry Levinson'],Diner,83833,./data/IMSDB/texts/Diner.txt,,,,,,,,,,,,,"5,000,000"
330,"Distinguished Gentleman, The",['Comedy'],['Adam Resnick'],Distinguished_Gentleman,104114,./data/IMSDB/texts/Distinguished_Gentleman.txt,https://www.boxofficemojo.com/release/rl4132406785,Walt Disney Studios Motion Pictures,"10,611,040","1,933",4-Dec-92,393 days,R,112,"['Comedy', 'Crime']","1,984","46,666,502","46,666,502","50,000,000"
331,Disturbia,['Thriller'],"['Christopher Landon', 'Carl Ellsworth']",Disturbia,486822,./data/IMSDB/texts/Disturbia.txt,https://www.boxofficemojo.com/release/rl3947857409,DreamWorks,"22,224,982","2,925",13-Apr-07,263 days,PG-13,105,"['Crime', 'Drama', 'Mystery', 'Thriller']","3,132","80,209,692","118,114,220","20,000,000"
332,Django Unchained,"['Adventure', 'Drama', 'Western']",['Quentin Tarantino'],Django_Unchained,1853728,./data/IMSDB/texts/Django_Unchained.txt,https://www.boxofficemojo.com/release/rl3662644737,The Weinstein Company,"30,122,888","3,010",25-Dec-12,372 days,R,165,"['Drama', 'Western']","3,012","162,805,434","425,368,238","100,000,000"
333,Do The Right Thing,"['Comedy', 'Drama']",['Spike Lee'],Do_The_Right_Thing,97216,./data/IMSDB/texts/Do_The_Right_Thing.txt,,,,,,,,,,,,,"6,500,000"
334,Dog Day Afternoon,"['Comedy', 'Drama', 'Thriller']",['Frank Pierson'],Dog_Day_Afternoon,72890,./data/IMSDB/texts/Dog_Day_Afternoon.txt,,,,,,,,,,,,,"1,800,000"
335,Dogma,"['Comedy', 'Fantasy', 'Adventure']",['Kevin Smith'],Dogma,120655,./data/IMSDB/texts/Dogma.txt,https://www.boxofficemojo.com/release/rl3478095361,Lionsgate,"8,669,945","1,269",12-Nov-99,416 days,R,130,"['Adventure', 'Comedy', 'Drama', 'Fantasy']","1,292","30,652,890","31,117,471","10,000,000"
336,Donnie Brasco,"['Crime', 'Drama', 'Thriller']",['Paul Attanasio'],Donnie_Brasco,119008,./data/IMSDB/texts/Donnie_Brasco.txt,https://www.boxofficemojo.com/release/rl542017025,Sony Pictures Entertainment (SPE),"11,660,216","1,503",28-Feb-97,307 days,R,127,"['Biography', 'Crime', 'Drama']","1,593","41,909,762","124,909,762","35,000,000"
337,"Doors, The","['Biography', 'Drama', 'Music']","['Randall Jahnson', 'Oliver Stone']",Doors,101761,./data/IMSDB/texts/Doors.txt,https://www.boxofficemojo.com/release/rl374244865,TriStar Pictures,"9,151,800",840,1-Mar-91,306 days,R,140,"['Biography', 'Drama', 'Music']","1,236","34,416,893","34,416,893","40,000,000"
338,Double Indemnity,"['Crime', 'Film-Noir', 'Drama']","['James M. Cain', 'Billy Wilder', 'Raymond Chandler']",Double_Indemnity,36775,./data/IMSDB/texts/Double_Indemnity.txt,,,,,,,,,,,,,"927,262"
339,Drag Me to Hell,"['Horror', 'Thriller']","['Ivan Raimi', 'Sam Raimi']",Drag_Me_to_Hell,1127180,./data/IMSDB/texts/Drag_Me_to_Hell.txt,https://www.boxofficemojo.com/release/rl1380877825,Universal Pictures,"15,825,480","2,508",29-May-09,217 days,PG-13,99,"['Horror', 'Thriller']","2,510","42,100,625","90,842,646","30,000,000"
340,Dragonslayer,"['Action', 'Adventure', 'Fantasy']","['Hal Barwood', 'Matthew Robbins']",Dragonslayer,82288,./data/IMSDB/texts/Dragonslayer.txt,https://www.boxofficemojo.com/release/rl1229882881,Paramount Pictures,"2,407,939",868,26-Jun-81,189 days,,108,"['Action', 'Adventure', 'Fantasy']",868,"14,110,013","14,110,013","18,000,000"
341,Drive,"['Action', 'Crime', 'Drama']","['Hossein Amini', 'James Sallis']",Drive,780504,./data/IMSDB/texts/Drive.txt,https://www.boxofficemojo.com/release/rl2706277889,FilmDistrict,"11,340,461","2,886",16-Sep-11,473 days,R,100,"['Crime', 'Drama']","2,904","35,061,555","76,976,666","15,000,000"
342,Drive Angry,"['Action', 'Crime', 'Fantasy']","['Todd Farmer', 'Patrick Lussier']",Drive_Angry,1502404,./data/IMSDB/texts/Drive_Angry.txt,https://www.boxofficemojo.com/release/rl2723055105,Summit Entertainment,"5,187,625","2,290",25-Feb-11,310 days,R,104,"['Action', 'Fantasy', 'Thriller']","2,290","10,721,033","40,909,909","50,000,000"
343,Drop Dead Gorgeous,['Comedy'],['Lona Williams'],Drop_Dead_Gorgeous,157503,./data/IMSDB/texts/Drop_Dead_Gorgeous.txt,https://www.boxofficemojo.com/release/rl2672723457,New Line Cinema,"3,986,269","1,207",23-Jul-99,162 days,PG-13,97,"['Comedy', 'Romance', 'Thriller']","1,207","10,571,408","10,571,408","15,000,000"
344,"Dry White Season, A","['Drama', 'Thriller']",['Euzhan Palcy'],Dry_White_Season,97243,./data/IMSDB/texts/Dry_White_Season.txt,https://www.boxofficemojo.com/release/rl2186184193,Metro-Goldwyn-Mayer (MGM),"202,507",17,20-Sep-89,103 days,,106,"['Drama', 'Thriller']",316,"3,766,879","3,766,879","9,000,000"
346,Dumb and Dumber,"['Adventure', 'Comedy']","['Peter Farrelly', 'Bobby Farrelly', ' Bennett Yellin']",Dumb_and_Dumber,109686,./data/IMSDB/texts/Dumb_and_Dumber.txt,https://www.boxofficemojo.com/release/rl4014900737,New Line Cinema,"16,363,442","2,447",16-Dec-94,381 days,,107,['Comedy'],"2,565","127,175,374","247,275,374","17,000,000"
347,Dune,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']","['David Lynch', 'Frank Herbert']",Dune,87182,./data/IMSDB/texts/Dune.txt,https://www.boxofficemojo.com/release/rl3629024769,Universal Pictures,"6,025,091",915,14-Dec-84,383 days,,137,"['Action', 'Adventure', 'Sci-Fi']",975,"30,925,690","30,925,690","40,000,000"
348,E.T.,"['Family', 'Sci-Fi', 'Adventure', 'Fantasy']",['Melissa Mathison'],E,83866,./data/IMSDB/texts/E.txt,https://www.boxofficemojo.com/release/rl995132929,Universal Pictures,"11,835,389","1,103",11-Jun-82,569 days,PG,115,"['Family', 'Sci-Fi']","1,778","359,197,037","663,400,925","10,500,000"
349,Eagle Eye,"['Action', 'Mystery', 'Thriller']","['John Glenn', 'Travis Wright']",Eagle_Eye,1059786,./data/IMSDB/texts/Eagle_Eye.txt,https://www.boxofficemojo.com/release/rl3427698177,DreamWorks,"29,150,721","3,510",26-Sep-08,462 days,PG-13,118,"['Action', 'Mystery', 'Thriller']","3,614","101,440,743","178,767,383","80,000,000"
350,Eastern Promises,"['Crime', 'Drama', 'Mystery', 'Thriller']",['Steven Knight'],Eastern_Promises,765443,./data/IMSDB/texts/Eastern_Promises.txt,https://www.boxofficemojo.com/release/rl810649089,Focus Features,"547,092",15,"(Wide)Sep 14, 2007",112 days,R,100,"['Action', 'Crime', 'Drama', 'Thriller']","1,408","17,266,000","56,106,607","50,000,000"
351,Easy A,"['Comedy', 'Romance']",['Bert V. Royal'],Easy_A,1282140,./data/IMSDB/texts/Easy_A.txt,https://www.boxofficemojo.com/release/rl877757953,Screen Gems,"17,734,040","2,856",17-Sep-10,112 days,PG-13,92,"['Comedy', 'Drama', 'Romance']","2,974","58,401,464","75,026,216","8,000,000"
352,Ed TV,['Comedy'],"['Emile Gaudreault', 'Sylvie Bochard']",Ed_TV,131369,./data/IMSDB/texts/Ed_TV.txt,https://www.boxofficemojo.com/release/rl22119937,Universal Pictures,"8,311,290","2,627",26-Mar-99,281 days,PG-13,122,"['Comedy', 'Drama']","2,631","22,431,897","35,242,897","80,000,000"
353,Ed Wood,"['Comedy', 'Drama']","['Scott Alexander', 'Larry Karaszewski', 'Tim Burton']",Ed_Wood,109707,./data/IMSDB/texts/Ed_Wood.txt,https://www.boxofficemojo.com/release/rl2035385857,Walt Disney Studios Motion Pictures,"71,566",2,"(Wide)Sep 30, 1994",93 days,R,127,"['Biography', 'Comedy', 'Drama']",623,"5,887,457","5,887,457","18,000,000"
354,Edward Scissorhands,"['Drama', 'Fantasy', 'Romance']","['Tim Burton', 'Caroline Thompson']",Edward_Scissorhands,99487,./data/IMSDB/texts/Edward_Scissorhands.txt,https://www.boxofficemojo.com/release/rl5342721,Twentieth Century Fox,"159,622",2,"(Wide)Dec 7, 1990",390 days,,105,"['Drama', 'Fantasy', 'Romance']","1,372","56,362,352","86,024,005","20,000,000"
355,Eight Legged Freaks,"['Action', 'Comedy', 'Horror', 'Sci-Fi']","['Jesse Alexander', ' Ellory Elkayem']",Eight_Legged_Freaks,271367,./data/IMSDB/texts/Eight_Legged_Freaks.txt,https://www.boxofficemojo.com/release/rl1934722561,Warner Bros.,"6,485,458","2,530",17-Jul-02,168 days,PG-13,99,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']","2,530","17,322,606","45,867,333","30,000,000"
356,El Mariachi,"['Action', 'Thriller', 'Crime', 'Western']",['Robert Rodriguez'],El_Mariachi,104815,./data/IMSDB/texts/El_Mariachi.txt,https://www.boxofficemojo.com/release/rl3092350465,Columbia Pictures,"312,528",66,26-Feb-93,309 days,R,81,"['Action', 'Crime', 'Thriller']",88,"2,040,920","2,040,920","7,000"
357,Election,['Comedy'],"['Alexander Payne', 'Jim Taylor']",Election,126886,./data/IMSDB/texts/Election.txt,https://www.boxofficemojo.com/release/rl1481737729,Paramount Pictures,"119,080",6,"(Wide)Apr 23, 1999",253 days,R,103,"['Comedy', 'Drama', 'Romance']",827,"14,902,041","14,902,041","25,000,000"
358,"Elephant Man, The",['Drama'],"['Christopher De Vore', 'Eric Bergren', 'David Lynch']",Elephant_Man,80678,./data/IMSDB/texts/Elephant_Man.txt,,,,,,,,,,,,,"5,000,000"
359,Elizabeth: The Golden Age,['Drama'],"['William Nicholson', 'Michael Hirst']",Elizabeth:_The_Golden_Age,414055,./data/IMSDB/texts/Elizabeth:_The_Golden_Age.txt,https://www.boxofficemojo.com/release/rl2522121729,Universal Pictures,"6,153,075","2,001",12-Oct-07,84 days,PG-13,114,"['Biography', 'Drama', 'History', 'War']","2,006","16,383,509","75,782,758","55,000,000"
360,Enemy of the State,"['Drama', 'Action', 'Thriller']",['David Marconi'],Enemy_of_the_State,120660,./data/IMSDB/texts/Enemy_of_the_State.txt,https://www.boxofficemojo.com/release/rl3914434049,Walt Disney Studios Motion Pictures,"20,038,573","2,393",20-Nov-98,407 days,R,132,"['Action', 'Thriller']","2,517","111,549,836","250,849,789","90,000,000"
